treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
329,0.7455496299716816,0.8586181502275039,0.11306852025582226,8.66374457507996e-84,gray,No
331,0.9103237320558589,0.7278691916402888,-0.18245454041557008,2.105049648740877e-80,gray,No
332,0.8973925421745481,0.7710358025820112,-0.1263567395925369,6.0028606530716315e-65,gray,No
333,0.889294199031925,0.746960865033778,-0.14233333399814696,1.0285645991196594e-66,gray,No
334,0.8619893429128,0.8472303331751124,-0.014759009737687623,1.4214477919349535e-14,gray,No
335,0.8638066274800679,0.8941249067920678,0.03031827931199993,8.098287068615973e-42,gray,No
336,0.8666450512324717,0.8317421093405833,-0.03490294189188836,7.353191166322602e-32,gray,No
337,0.8404032337090497,0.8971096493679198,0.056706415658870135,5.936820169220681e-64,gray,No
338,0.926250658781625,0.762132176872617,-0.16411848190900802,6.555546117165041e-77,gray,No
339,0.845221019034505,0.777826339925754,-0.06739467910875097,5.239642315517522e-41,gray,No
340,0.9612023334330801,0.911415504173564,-0.04978682925951616,5.021521074476663e-70,gray,No
341,0.8919921112350538,0.74416732953366,-0.1478247817013938,3.5230440968270994e-66,gray,No
345,0.911350027810935,0.8159007502309599,-0.09544927757997512,3.985759870697956e-62,gray,No
346,0.9198865981913683,0.7226858701399693,-0.197200728051399,6.933430258465142e-80,gray,No
347,0.9563135831558527,0.9060621622462905,-0.05025142090956214,6.986642577967259e-66,gray,No
348,0.8360523265248517,0.7567546264786891,-0.07929770004616266,1.9276923262624066e-46,gray,No
351,0.926392533338413,0.7569389708760919,-0.16945356246232113,2.067835156092371e-77,gray,No
355,0.8946808668350144,0.89812880343233,0.0034479365973156817,0.026542945681989484,gray,No
358,0.9204366873630954,0.7539808703120857,-0.16645581705100965,1.823018981521905e-74,gray,No
359,0.650276980474961,0.9003356288238915,0.25005864834893055,1.0596812468247732e-131,gray,No
360,0.8506560419990029,0.7996980633501064,-0.05095797864889651,6.948477752493022e-36,gray,No
